"パッケージID","ブランド事業者名","発電ユニット製造事業者名","発電ユニット番号","貯湯ユニット製造事業者名","貯湯ユニット品番","補助熱源機製造事業者名","補助熱源機品番","情報公開日","発売予定年月日","性能確認区分","成績証明書番号または自己適合宣言書番号","方式","PUの発電方式","PU仮想発電量_a_PU","PU仮想発電量_a_DHW","PU仮想発電量_a_HWH","PU仮想発電量_b","PU仮想発電量_c","PU仮想燃料消費量_a_DHW","PU仮想燃料消費量_a_HWH","PU仮想排熱量上限比_a_DHW","PU仮想排熱量上限比_a_HWH","PU仮想排熱量上限比_b","PU発電効率_a_PU","PU発電効率_a_DHW","PU発電効率_a_HWH","PU発電効率_b","PU発電効率_上限値","PU発電効率_下限値","PU排熱効率_a_PU","PU排熱効率_a_DHW","PU排熱効率_a_HWH","PU排熱効率_b","PU排熱効率_上限値","PU排熱効率_下限値","BB熱源種別","BB給湯モード熱効率_e_rtd,DHW","バックアップボイラー種類","バックアップボイラー定格効率_e_BB,rtd,HWH","バックアップボイラー定格能力_e_rtd,BB,HWH","暖房熱負荷への排熱利用","暖房熱負荷への排熱利用方式","PU給湯排熱利用率_r_DHW,gen,PU","PU暖房排熱利用率_r_HWH,gen,PU","TU補機消費電力_温水暖房_P_TU,aux,HWH","TU補機消費電力_給湯_P_TU,aux,DHW","定格発電出力_P_rtd,PU","測定データ判定プログラム","パラメータ抽出プログラム","試験基準バージョン","備考","成績証明書または自己適合宣言書PDFリンク先","承認日時","取下日時","削除日時","最終更新日時","status"
5580,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-H240AWH3","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-H240AWH3","2018-05-02 17:22:22","","","2018-05-02 17:22:22","一般公開中"
5579,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-H240AWH6","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-H240AWH6","2018-05-02 17:22:20","","","2018-05-02 17:22:20","一般公開中"
5573,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-H240ZW","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-H240ZW","2018-05-02 17:22:18","","","2018-05-02 17:22:18","一般公開中"
5574,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-H240ZW-SO","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-H240ZW-SO","2018-05-02 17:22:17","","","2018-05-02 17:22:17","一般公開中"
5576,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-H240ZWH3","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-H240ZWH3","2018-05-02 17:22:15","","","2018-05-02 17:22:15","一般公開中"
5575,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-H240ZWH6","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-H240ZWH6","2018-05-02 17:22:14","","","2018-05-02 17:22:14","一般公開中"
5582,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-HD240AWH6","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-HD240AWH6","2018-05-02 17:22:12","","","2018-05-02 17:22:12","一般公開中"
5581,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-HD240ZWH6","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-HD240ZWH6","2018-05-02 17:22:11","","","2018-05-02 17:22:11","一般公開中"
5583,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-HK240ZW","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-HK240ZW","2018-05-02 17:22:09","","","2018-05-02 17:22:09","一般公開中"
5584,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2PJ","-","-","パーパス株式会社","GH-HK240AW","2018-03-01","2018-04-01","A","JIA-NFC-17002","SOFC","電主","1.1182","0","0","-6.606","0.9647","ND","ND","ND","ND","ND","0.00333","0","0","0.2834","0.426","0.4093","-0.00062","0","0","0.3934","0.3728","0.3601","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4041","ND","ND","4.3","700","ver.1.2.8","ver.1.1.3","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2PJ&key_h=-&key_a=GH-HK240AW","2018-05-02 17:22:06","","","2018-05-02 17:22:06","一般公開中"
5409,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS0AW3C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS0AW3C","2018-05-02 17:22:04","","","2018-05-02 17:22:04","一般公開中"
5403,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS0AW6C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS0AW6C","2018-05-02 17:22:02","","","2018-05-02 17:22:02","一般公開中"
5428,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS0AW6P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS0AW6P","2018-05-02 17:22:01","","","2018-05-02 17:22:01","一般公開中"
5422,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS0SW3C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS0SW3C","2018-05-02 17:22:00","","","2018-05-02 17:22:00","一般公開中"
5434,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS0SW6P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS0SW6P","2018-05-02 17:21:58","","","2018-05-02 17:21:58","一般公開中"
5416,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS0SW6C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS0SW6C","2018-05-02 17:21:57","","","2018-05-02 17:21:57","一般公開中"
5406,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS2AW3C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS2AW3C","2018-05-02 17:21:55","","","2018-05-02 17:21:55","一般公開中"
5400,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS2AW6C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS2AW6C","2018-05-02 17:21:54","","","2018-05-02 17:21:54","一般公開中"
5425,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS2AW6P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS2AW6P","2018-05-02 17:21:52","","","2018-05-02 17:21:52","一般公開中"
5419,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS2SW3C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS2SW3C","2018-05-02 17:21:51","","","2018-05-02 17:21:51","一般公開中"
5413,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS2SW6C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS2SW6C","2018-05-02 17:21:50","","","2018-05-02 17:21:50","一般公開中"
5431,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS2SW6P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS2SW6P","2018-05-02 17:21:48","","","2018-05-02 17:21:48","一般公開中"
5405,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS4AW3C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS4AW3C","2018-05-02 17:21:47","","","2018-05-02 17:21:47","一般公開中"
5399,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS4AW6C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS4AW6C","2018-05-02 17:21:46","","","2018-05-02 17:21:46","一般公開中"
5424,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS4AW6P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS4AW6P","2018-05-02 17:21:44","","","2018-05-02 17:21:44","一般公開中"
5418,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS4SW3C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS4SW3C","2018-05-02 17:21:42","","","2018-05-02 17:21:42","一般公開中"
5412,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS4SW6C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS4SW6C","2018-05-02 17:21:40","","","2018-05-02 17:21:40","一般公開中"
5430,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS4SW6P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS4SW6P","2018-05-02 17:21:38","","","2018-05-02 17:21:38","一般公開中"
5407,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS8AW3C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS8AW3C","2018-05-02 17:21:37","","","2018-05-02 17:21:37","一般公開中"
5401,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS8AW6C","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS8AW6C","2018-05-02 17:21:35","","","2018-05-02 17:21:35","一般公開中"
5426,"アイシン精機株式会社","アイシン精機株式会社","NT-0718ARS-KBC","-","-","パーパス株式会社","XT4216ARS8AW6P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=NT-0718ARS-KBC&key_h=-&key_a=XT4216ARS8AW6P","2018-05-02 17:21:34","","","2018-05-02 17:21:34","一般公開中"
